,PermitType,PermitTypeDesc,PermitNum,PermitClassMapped,PermitClass,WorkClass,Condominium,ProjectName,TCAD_ID,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,StatusDate,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,Key,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,ProjectID,MasterPermitNum,Latitude,Longitude,Location,BlockGroupCode
5891,BP,Building Permit,2017-016662 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,5701 JOHNNY MORRIS RD UNIT 36,217300201,2/13/2017,2/13/2017,MONDAY,2017,8/16/2017,8/15/2017,,,,16,$0.00 ,$50.00 ,1.0,1,5892,5701 JOHNNY MORRIS RD UNIT 36,AUSTIN,TX,78724,11672152,,30.29222184,-97.65192067,"(30.29222184, -97.65192067)",484530022082
5892,BP,Building Permit,2017-016618 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,2903 VILLAGE DR,128000708,1/18/2017,2/22/2017,WEDNESDAY,2017,4/28/2017,4/28/2017,4/28/2017,,,371,,"$33,000.00 ",1.0,1,5893,2903 VILLAGE DR,AUSTIN,TX,78731,11672100,11659619.0,30.32437569,-97.75292686,"(30.32437569, -97.75292686)",484530001012
5893,BP,Building Permit,2017-016585 BP,Residential,R- 101 Single Family Houses,New,No,6712 RANCHITO DR **MODEL HOME**,330060902,2/9/2017,2/15/2017,WEDNESDAY,2017,9/28/2017,9/28/2017,9/28/2017,,,"2,918",,"$141,660.00 ",2.0,1,5894,6712 RANCHITO DR,AUSTIN,TX,78744,11672057,11670683.0,30.16936075,-97.73045853,"(30.16936075, -97.73045853)",484530000000
5894,BP,Building Permit,2017-016477 BP,Residential,R- 101 Single Family Houses,New,No,1602 GARDEN ST,202070221,11/4/2016,2/15/2017,WEDNESDAY,2017,11/27/2017,11/27/2017,11/27/2017,,,"4,638",,"$350,000.00 ",2.0,1,5895,1602 GARDEN ST,AUSTIN,TX,78702,11671920,11627946.0,30.25595103,-97.72945485,"(30.25595103, -97.72945485)",484530010002
5895,BP,Building Permit,2017-016352 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,7605 MESA DR,142041018,2/1/2017,3/22/2017,WEDNESDAY,2017,8/16/2017,8/16/2017,8/16/2017,,,0,"$48,000.00 ","$48,000.00 ",1.0,1,5896,7605 MESA DR,AUSTIN,TX,78731,11671791,11666667.0,30.36540019,-97.76198506,"(30.36540019, -97.76198506)",484530017512
5896,BP,Building Permit,2017-015480 BP,Residential,R- 330  Accessory Use to Primary,New,No,3811 IDALIA DR Bldg 2,428340107,12/21/2016,2/16/2017,THURSDAY,2017,8/28/2017,8/28/2017,8/28/2017,,,"2,191",,"$150,000.00 ",2.0,1,5897,3811 IDALIA DR BLDG 2,AUSTIN,TX,78749,11670678,11649145.0,30.18009108,-97.85966486,"(30.18009108, -97.85966486)",484530017402
5897,BP,Building Permit,2017-015435 BP,Residential,R- 102 Secondary Apartment,New,No,1806 FERDINAND ST,209090404,12/14/2016,4/7/2017,FRIDAY,2017,4/5/2018,4/5/2018,4/5/2018,,,"1,442",,"$150,000.00 ",2.0,1,5898,1806 FERDINAND ST,AUSTIN,TX,78702,11670626,11646250.0,30.27941139,-97.71877975,"(30.27941139, -97.71877975)",484530008032
5898,BP,Building Permit,2017-015424 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,6709 LAKEWOOD POINT CV,147110210,2/1/2017,2/10/2017,FRIDAY,2017,11/15/2017,11/15/2017,11/15/2017,,,0,"$11,500.00 ","$11,500.00 ",1.0,1,5899,6709 LAKEWOOD POINT CV,AUSTIN,TX,78750,11670613,11666478.0,30.38006163,-97.78995974,"(30.38006163, -97.78995974)",484530017162
5899,BP,Building Permit,2017-014571 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,410 BRADY LN,111110924,2/1/2017,3/29/2017,WEDNESDAY,2017,2/16/2018,2/16/2018,2/16/2018,,,0,"$87,750.00 ","$87,750.00 ",1.0,1,5900,410 BRADY LN,AUSTIN,TX,78746,11669647,11666686.0,30.28011149,-97.79061265,"(30.28011149, -97.79061265)",484530019192
5900,BP,Building Permit,2017-014546 BP,Residential,R- 101 Single Family Houses,New,No,5925 KLEBERG TRL,443030239,2/3/2017,2/8/2017,WEDNESDAY,2017,10/2/2017,10/2/2017,10/2/2017,,,"2,250",,"$98,160.00 ",2.0,1,5901,5925 KLEBERG TRL,AUSTIN,TX,78747,11669613,11668130.0,30.13904158,-97.76545871,"(30.13904158, -97.76545871)",484530024282
5901,BP,Building Permit,2017-014501 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,7612 MARL CT,332032230,2/6/2017,2/8/2017,WEDNESDAY,2017,3/24/2017,3/24/2017,3/24/2017,,,0,"$2,000.00 ","$2,000.00 ",1.0,1,5902,7612 MARL CT,AUSTIN,TX,78747,11669567,11668599.0,30.16221351,-97.73876306,"(30.16221351, -97.73876306)",484530024261
5902,BP,Building Permit,2017-014335 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,2602 ALBATA AVE,235040117,1/23/2017,2/8/2017,WEDNESDAY,2017,6/30/2017,6/30/2017,6/30/2017,,,0,"$16,200.00 ","$16,200.00 ",1.0,1,5903,2602 ALBATA AVE,AUSTIN,TX,78757,11669397,11661322.0,30.34878179,-97.73859355,"(30.34878179, -97.73859355)",484530015014
5903,BP,Building Permit,2017-014272 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,911 STOBAUGH ST,235100707,11/30/2016,2/14/2017,TUESDAY,2017,10/31/2017,10/31/2017,10/31/2017,,,932,$0.00 ,"$196,000.00 ",1.0,1,5904,911 STOBAUGH ST,AUSTIN,TX,78757,11669329,11638632.0,30.34693533,-97.71540523,"(30.34693533, -97.71540523)",484530015041
5904,BP,Building Permit,2017-014267 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,4806 SINCLAIR AVE,225030803,12/7/2016,2/8/2017,WEDNESDAY,2017,1/31/2018,1/31/2018,1/31/2018,,,"1,385",,"$75,000.00 ",2.0,1,5905,4806 SINCLAIR AVE,AUSTIN,TX,78756,11669321,11642310.0,30.320789,-97.74200616,"(30.320789, -97.74200616)",484530002061
5905,BP,Building Permit,2017-014259 BP,Residential,R- 329 Res Structures Other Than Bldg,New,No,9621 BUNDORAN DR,R417319,12/30/2016,2/9/2017,THURSDAY,2017,4/27/2017,4/27/2017,4/27/2017,,,882,,"$45,000.00 ",0.0,1,5906,9621 BUNDORAN DR,AUSTIN,TX,78717,11669309,11651768.0,30.50068527,-97.76190504,"(30.50068527, -97.76190504)",4849100205091
5906,BP,Building Permit,2017-014238 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,2204 PLUMBROOK DR,107230101,1/4/2017,2/8/2017,WEDNESDAY,2017,9/12/2017,9/12/2017,9/12/2017,,,301,"$88,800.00 ","$109,800.00 ",2.0,1,5907,2204 PLUMBROOK DR,AUSTIN,TX,78746,11669285,11653155.0,30.27316116,-97.83224159,"(30.27316116, -97.83224159)",484530000000
5907,BP,Building Permit,2017-014224 BP,Residential,R- 101 Single Family Houses,New,No,3800 BRECKENRIDGE DR,318181201,2/3/2017,2/8/2017,WEDNESDAY,2017,8/8/2017,8/7/2017,,,,"2,603",,"$122,760.00 ",2.0,1,5908,3800 BRECKENRIDGE DR,AUSTIN,TX,78744,11669265,11668087.0,30.20031077,-97.69768282,"(30.20031077, -97.69768282)",484530000000
5908,BP,Building Permit,2017-014143 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,1506 SAN CARLOS DR,240080412,1/11/2017,2/7/2017,TUESDAY,2017,6/12/2017,6/12/2017,6/12/2017,,,0,"$70,500.00 ","$70,500.00 ",1.0,1,5909,1506 SAN CARLOS DR,AUSTIN,TX,78757,11669176,11656300.0,30.35859555,-97.71965572,"(30.35859555, -97.71965572)",484530018182
